order_id,customer_id,product_id,price,freight_value,order_status,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date
e481f51cbdc54678b7cc49136f2d6af7,9ef432eb6251297304e76186b10a928d,87285b34884572647811a353c7ac498a,29.99,8.72,delivered,10/2/2017,10/10/2017,10/18/2017
53cdb2fc8bc7dce0b6741e2150273451,b0830fb4747a6c6d20dea0b8c802d7ef,595fac2a385ac33a80bd5114aec74eb8,118.7,22.76,delivered,7/24/2018,8/7/2018,8/13/2018
47770eb9100c2d0c44946d9cf07ec65d,41ce2a54c0b03bf3443c3d931a367089,aa4383b373c6aca5d8797843e5594415,159.9,19.22,delivered,8/8/2018,8/17/2018,9/4/2018
949d5b44dbf5de918fe9c16f97b45f8a,f88197465ea7920adcdbec7375364d82,d0b61bfb1de832b15ba9d266ca96e5b0,45,27.2,delivered,11/18/2017,12/2/2017,12/15/2017
ad21c59c0840e6cb83a9ceb5573f8159,8ab97904e6daea8866dbdbc4fb7aad2c,65266b2da20d04dbe00c5c2d3bb7859e,19.9,8.72,delivered,2/13/2018,2/16/2018,2/26/2018
a4591c265e18cb1dcee52889e2d8acc3,503740e9ca751ccdda7ba28e9ab8f608,060cb19345d90064d1015407193c233d,147.9,27.36,delivered,7/9/2017,7/26/2017,8/1/2017
136cce7faa42fdb2cefd53fdc79a6098,ed0271e0b7da060a393796590e7b737a,a1804276d9941ac0733cfd409f5206eb,49.9,16.05,invoiced,4/11/2017,,5/9/2017
6514b8ad8028c9f2cc2374ded245783f,9bdf08b4b3b52b5526ff42d37d47f222,4520766ec412348b8d4caa5e8a18c464,59.99,15.17,delivered,5/16/2017,5/26/2017,6/7/2017
76c6e866289321a7c93b82b54852dc33,f54a9f0e6b351c431402b8461ea51999,ac1789e492dcd698c5c10b97a671243a,19.9,16.05,delivered,1/23/2017,2/2/2017,3/6/2017
e69bfb5eb88e0ed6a785585b27e16dbf,31ad1d1b63eb9962463f764d4e6e0c9d,9a78fb9862b10749a117f7fc3c31f051,149.99,19.77,delivered,7/29/2017,8/16/2017,8/23/2017
e6ce16cb79ec1d90b1da9085a6118aeb,494dded5b201313c64ed7f100595b95c,08574b074924071f4e201e151b152b4e,99,30.53,delivered,5/16/2017,5/29/2017,6/7/2017
34513ce0c4fab462a55830c0989c7edb,7711cf624183d843aafe81855097bc37,f7e0fa615b386bc9a8b9eb52bc1fff76,98,16.13,delivered,7/13/2017,7/19/2017,8/8/2017
82566a660a982b15fb86e904c8d32918,d3e3b74c766bc6214e0c830b17ee2341,72a97c271b2e429974398f46b93ae530,31.9,18.23,delivered,6/7/2018,6/19/2018,7/18/2018
5ff96c15d0b717ac6ad1f3d77225a350,19402a48fe860416adf93348aba37740,10adb53d8faa890ca7c2f0cbcb68d777,19.9,12.8,delivered,7/25/2018,7/30/2018,8/8/2018
432aaf21d85167c2c86ec9448c4e42cc,3df704f53d3f1d4818840b34ec672a9f,72d3bf1d3a790f8874096fcf860e3eff,38.25,16.11,delivered,3/1/2018,3/12/2018,3/21/2018
dcb36b511fcac050b97cd5c05de84dc3,3b6828a50ffe546942b7a473d70ac0fc,009c09f439988bc06a93d6b8186dce73,132.4,14.05,delivered,6/7/2018,6/21/2018,7/4/2018
403b97836b0c04a622354cf531062e5f,738b086814c6fcc74b8cc583f8516ee3,638bbb2a5e4f360b71f332ddfebfd672,1299,77.45,delivered,1/2/2018,1/20/2018,2/6/2018
116f0b09343b49556bbad5f35bee0cdf,3187789bec990987628d7a9beb4dd6ac,a47295965bd091207681b541b26e40a5,27.99,15.1,delivered,12/26/2017,1/8/2018,1/29/2018
85ce859fd6dc634de8d2f1e290444043,059f7fc5719c7da6cbafe370971a8d70,cce679660c66e6fbd5c8091dfd29e9cd,17.9,11.85,delivered,11/21/2017,11/27/2017,12/11/2017
83018ec114eee8641c97e08f7b4e926f,7f8c8b9c2ae27bf3300f670c3d478be8,c35498fbb4358837ae16850f50c3fd22,76,16.97,delivered,10/26/2017,11/8/2017,11/23/2017
203096f03d82e0dffbc41ebc2e2bcfb7,d2b091571da224a1b36412c18bc3bbfe,5ac9d9e379c606e36a8094a6046f75dc,109.9,8.96,delivered,9/18/2017,,9/28/2017
f848643eec1d69395095eb3840d2051e,4fa1cd166fa598be6de80fa84eaade43,2b4609f8948be18874494203496bc318,79.99,8.91,delivered,3/15/2018,3/19/2018,3/29/2018
2807d0e504d6d4894d41672727bc139f,72ae281627a6102d9b3718528b420f8a,6893767814d1ac82a81bcd365e1cc918,9.5,7.78,delivered,2/3/2018,2/8/2018,2/21/2018
95266dbfb7e20354baba07964dac78d5,a166da34890074091a942054b36e4265,bb7181410b4e02f93f3697f765db53c7,129.99,57.58,delivered,1/8/2018,1/26/2018,2/21/2018
f3e7c359154d965827355f39d6b1fdac,62b423aab58096ca514ba6aa06be2f98,e99d69efe684efaa643f99805f7c81bc,89.9,14.21,delivered,8/9/2018,8/13/2018,8/17/2018
fbf9ac61453ac646ce8ad9783d7d0af6,3a874b4d4c4b6543206ff5d89287f0c3,807b2de93dbb064bbc82dc6ac963bc61,25.99,14.1,delivered,2/20/2018,,3/12/2018
acce194856392f074dbf9dada14d8d82,7e20bf5ca92da68200643bda76c504c6,d70f38e7f79c630f8ea00c993897042c,90.9,48.64,delivered,6/4/2018,6/16/2018,7/18/2018
dd78f560c270f1909639c11b925620ea,8b212b9525f9e74e85e37ed6df37693e,00baba5b58e274d0332a0c8a0a66f877,47.9,12.79,delivered,3/12/2018,3/21/2018,3/28/2018
91b2a010e1e45e6ba3d133fa997597be,cce89a605105b148387c52e286ac8335,ba74c6b75d2ad7503175809688d5a03c,178.99,13.69,delivered,5/2/2018,5/16/2018,5/23/2018
ecab90c9933c58908d3d6add7c6f5ae3,761df82feda9778854c6dafdaeb567e4,c0db539123a403f670c50237d970b215,30.1,33.24,delivered,2/25/2018,3/27/2018,4/13/2018
f70a0aff17df5a6cdd9a7196128bd354,456dc10730fbdba34615447ea195d643,cafd558df4c3c9d1c338ba6930ea9a62,279,34.19,delivered,8/10/2017,8/18/2017,8/23/2017
1790eea0b567cf50911c057cf20f90f9,52142aa69d8d0e1247ab0cada0f76023,2d8f2be4f08788ee3bf5356af2b2ee6c,186.9,38,delivered,4/16/2018,5/5/2018,5/15/2018
989225ba6d0ebd5873335f7e01de2ae7,816f8653d5361cbf94e58c33f2502a5c,6b64362e89896be7589621df54be089e,49,14.1,delivered,12/12/2017,1/3/2018,1/8/2018
d887b52c6516beb39e8cd44a5f8b60f7,d9ef95f98d8da3b492bb8c0447910498,39a9942865c056ed2006a5e8c11d9537,84.9,15.35,delivered,2/3/2018,2/22/2018,3/7/2018
b276e4f8c0fb86bd82fce576f21713e0,cf8ffeddf027932e51e4eae73b384059,c6c1f263e076bd9c1f1640250a5d0c29,179,9.41,delivered,7/29/2018,7/31/2018,8/6/2018
8563039e855156e48fccee4d611a3196,5f16605299d698660e0606f7eae2d2f9,bff2010b28e8fbcff5a9db9d3fea5ac4,78,28.95,delivered,2/17/2018,3/20/2018,3/20/2018
60550084e6b4c0cb89a87df1f3e5ebd9,f5458ddc3545711efa883dd7ae7c4497,9b37a918bcf2c8e1064e867cf1df4637,39.9,26.89,delivered,2/21/2018,3/13/2018,3/29/2018
5acce57f8d9dfd55fa48e212a641a69d,295ae9b35379e077273387ff64354b6f,0cd9f302c8a5b076ffa5c3567c6705fd,27.9,15.1,delivered,7/31/2017,8/8/2017,8/22/2017
434d158e96bdd6972ad6e6d73ddcfd22,2a1dfb647f32f4390e7b857c67458536,c7df652246ed7b3300aaf46960c141e4,445,63.17,delivered,6/1/2018,6/18/2018,7/17/2018
7206b86ea789983f7a273ea7fa0bc2a8,3391c4bc11a817e7973e498b0b023158,9a469eaf45dfbc43d39ba1977a3c07af,36.9,12.79,delivered,3/26/2018,4/5/2018,4/12/2018
